gender,age,education_level,annual_income,credit_score,employment_years,debt_ratio,loan_amount,dependents,prior_default,property_owner,savings_ratio,loan_approved,fair_label
0,36,2,27504,626,14,0.18,150000,1,0,1,0.214,0,0
1,53,2,25568,735,29,0.28,50000,0,1,0,0.154,1,1
1,54,1,20000,731,32,0.16,150000,2,0,0,0.217,1,1
0,38,2,26834,748,15,0.37,150000,0,0,1,0.154,0,1
0,45,3,40491,640,21,0.35,50000,2,0,1,0.337,0,1
0,51,4,52546,657,27,0.24,100000,1,0,1,0.121,0,1
0,34,3,37709,680,10,0.19,200000,0,0,0,0.158,0,1
1,37,2,24379,665,14,0.22,50000,2,0,1,0.081,1,1
0,23,3,40214,672,0,0.23,150000,2,0,1,0.176,0,1
1,38,3,39787,731,15,0.28,150000,1,0,1,0.186,1,1
1,53,2,26679,713,31,0.32,200000,0,1,1,0.296,1,1
1,64,1,20000,621,42,0.18,50000,0,0,0,0.119,0,0
1,29,2,25047,617,5,0.32,150000,1,0,1,0.239,0,0
1,24,3,37538,621,0,0.29,50000,0,0,0,0.207,0,0
0,33,2,26992,631,10,0.21,100000,2,0,1,0.049,0,0
0,41,3,40146,736,18,0.17,150000,2,0,1,0.142,0,1
0,37,1,20000,677,14,0.26,250000,3,0,1,0.139,0,0
1,35,4,50534,750,11,0.18,100000,2,0,0,0.335,1,1
0,37,2,24672,586,14,0.32,100000,2,1,1,0.244,0,0
0,64,3,38064,705,42,0.17,200000,2,1,0,0.212,0,1
1,54,1,20000,684,32,0.29,150000,4,1,0,0.02,0,0
0,51,1,20000,736,27,0.24,200000,0,0,0,0.047,0,1
1,33,3,37567,667,9,0.21,300000,0,0,1,0.258,1,1
1,36,4,51436,673,14,0.24,300000,0,1,1,0.263,1,1
0,39,2,24414,762,16,0.33,150000,1,0,1,0.141,0,1
1,49,1,20000,660,25,0.17,150000,0,0,1,0.202,0,0
1,44,2,24609,689,20,0.22,250000,0,0,0,0.197,1,1
0,35,1,20000,696,11,0.2,50000,1,1,1,0.214,0,0
0,51,1,20000,578,29,0.25,150000,4,0,1,0.17,0,0
1,54,3,38797,692,30,0.2,150000,4,0,1,0.265,1,1
1,36,4,52483,631,14,0.13,100000,2,0,0,0.288,1,1
1,28,1,20000,665,6,0.18,300000,1,0,1,0.123,0,0
0,36,2,24704,663,13,0.36,200000,3,0,0,0.104,0,0
1,63,2,26286,652,40,0.27,150000,3,0,1,0.136,1,1
1,59,1,20000,704,36,0.26,250000,3,0,0,0.204,1,1
0,65,2,24733,685,41,0.23,150000,2,0,1,0.228,0,1
1,32,2,27779,621,10,0.25,250000,0,0,0,0.263,0,0
1,50,1,20000,609,26,0.22,100000,0,0,0,0.278,0,0
1,52,2,26057,726,30,0.29,100000,3,0,0,0.229,1,1
0,46,1,20000,667,22,0.26,100000,0,0,0,0.218,0,0
1,45,2,25860,601,23,0.17,150000,0,0,1,0.332,0,0
1,40,1,20000,647,17,0.27,100000,1,0,0,0.2,0,0
0,23,4,53652,691,0,0.08,100000,0,0,1,0.247,0,1
1,43,3,40516,622,19,0.28,300000,3,1,1,0.226,0,0
1,41,3,39186,654,19,0.15,250000,0,0,0,0.186,1,1
1,54,2,25890,730,31,0.24,200000,0,0,0,0.187,1,1
1,29,2,24730,816,7,0.17,250000,4,1,1,0.306,1,1
1,46,2,24195,696,22,0.25,300000,1,0,1,0.193,1,1
1,30,1,20000,595,7,0.29,200000,3,0,0,0.172,0,0
1,55,3,38638,678,31,0.36,150000,1,0,1,0.141,1,1
1,44,2,27296,686,20,0.14,250000,2,0,1,0.234,1,1
0,26,2,25658,723,4,0.32,150000,0,0,1,0.159,0,1
0,46,2,25125,724,22,0.26,100000,1,0,1,0.227,0,1
0,29,2,24263,755,5,0.22,150000,0,0,1,0.214,0,1
0,37,4,52992,699,15,0.3,150000,4,0,0,0.166,0,1
1,36,2,24919,680,14,0.23,300000,0,0,1,0.088,1,1
0,22,3,37160,586,0,0.3,200000,0,0,0,0.118,0,0
1,43,2,25256,624,20,0.18,250000,3,0,0,0.13,0,0
0,24,4,52538,625,1,0.21,200000,1,0,1,0.12,0,1
0,59,2,25810,633,37,0.32,100000,2,0,1,0.236,0,1
0,35,3,37769,626,11,0.35,200000,2,0,1,0.37,0,1
0,57,1,20000,610,34,0.25,100000,0,0,0,0.159,0,0
0,39,3,40722,749,17,0.05,150000,0,0,1,0.169,0,1
1,62,2,24226,574,40,0.24,200000,4,1,0,0.153,0,0
1,39,2,24272,669,17,0.25,150000,0,0,0,0.269,0,0
0,24,4,52985,747,0,0.23,250000,1,0,1,0.234,0,1
1,31,4,50316,683,9,0.27,100000,2,1,1,0.199,1,1
0,60,2,25922,752,37,0.22,200000,0,0,1,0.103,0,1
0,22,3,40157,657,0,0.31,100000,2,1,1,0.123,0,0
1,48,1,20000,766,25,0.17,150000,1,0,1,0.214,1,1
0,48,3,38492,603,25,0.34,150000,3,1,0,0.218,0,0
0,32,3,39776,763,9,0.36,150000,0,0,1,0.199,0,1
0,26,2,25894,630,2,0.19,100000,0,0,0,0.253,0,0
0,28,4,51601,779,5,0.19,150000,3,1,1,0.102,0,1
1,40,3,38792,664,18,0.28,200000,1,0,0,0.224,1,1
0,50,2,27718,740,28,0.17,150000,1,1,0,0.22,0,1
0,36,3,40475,760,13,0.22,150000,2,0,1,0.123,0,1
1,56,1,20000,638,34,0.33,150000,2,0,1,0.152,0,0
1,58,3,39422,746,34,0.3,300000,1,0,0,0.255,1,1
0,33,3,38925,688,9,0.39,300000,0,1,0,0.109,0,0
1,51,1,20000,589,29,0.26,150000,2,0,0,0.397,0,0
0,41,3,39915,717,19,0.21,150000,0,0,1,0.244,0,1
0,58,2,26802,624,34,0.25,150000,4,0,0,0.195,0,0
1,24,2,24251,644,1,0.24,50000,0,1,1,0.18,0,0
0,30,2,25556,630,6,0.24,100000,3,0,1,0.263,0,0
0,62,2,26354,700,39,0.25,100000,1,0,1,0.167,0,1
1,60,3,40501,635,38,0.18,100000,0,0,1,0.17,1,1
1,47,2,24674,612,25,0.27,200000,1,0,1,0.316,0,0
1,23,2,26915,622,0,0.15,150000,0,0,0,0.162,0,0
1,44,3,39311,650,21,0.2,100000,0,0,1,0.211,1,1
0,44,1,20000,697,20,0.24,250000,0,0,0,0.139,0,0
1,42,2,27178,729,19,0.09,250000,3,0,1,0.221,1,1
0,37,2,27471,729,15,0.3,250000,0,0,0,0.246,0,1
1,30,3,38602,688,8,0.11,150000,4,0,0,0.335,1,1
1,34,2,27270,676,12,0.3,50000,0,0,1,0.125,1,1
0,49,2,27263,669,26,0.16,50000,2,0,0,0.084,0,1
0,48,2,24513,704,25,0.22,100000,3,0,1,0.179,0,1
1,38,3,39816,751,16,0.29,100000,4,0,0,0.151,1,1
1,59,1,20000,661,36,0.4,250000,0,0,1,0.199,0,0
1,57,4,50000,729,33,0.26,300000,2,0,1,0.242,1,1
1,22,3,39405,621,0,0.11,200000,0,1,0,0.381,0,0
0,39,4,51138,746,16,0.32,200000,1,0,0,0.164,0,1
1,30,2,24902,691,7,0.23,150000,2,0,0,0.023,0,0
1,34,2,25623,623,12,0.25,200000,1,0,0,0.181,0,0
1,61,4,51220,758,38,0.29,300000,1,0,0,0.228,1,1
0,36,1,20000,601,14,0.09,150000,0,1,0,0.122,0,0
0,64,1,20000,544,40,0.25,100000,0,0,0,0.219,0,0
1,65,2,24855,726,42,0.22,100000,0,0,0,0.211,1,1
0,25,4,51017,721,1,0.34,150000,3,0,0,0.221,0,1
1,54,3,38183,623,31,0.3,100000,0,0,1,0.263,1,1
1,45,2,26220,699,22,0.14,250000,2,0,0,0.193,1,1
0,57,3,40616,754,35,0.34,150000,2,1,1,0.244,0,1
0,62,2,27529,694,40,0.28,200000,2,0,1,0.056,0,1
0,31,3,37584,824,8,0.14,50000,2,0,1,0.123,1,1
0,57,2,27504,633,34,0.25,150000,2,0,0,0.173,0,1
1,41,3,39976,567,19,0.32,150000,1,1,1,0.12,0,0
0,62,2,26528,602,38,0.17,200000,1,1,0,0.201,0,0
1,65,2,24454,553,42,0.35,150000,4,1,1,0.173,0,0
0,32,2,24195,797,10,0.14,300000,4,0,1,0.164,0,1
1,33,2,26843,679,10,0.19,200000,2,0,1,0.271,1,1
0,39,3,37598,796,17,0.18,200000,0,0,1,0.207,1,1
1,51,2,25332,660,27,0.35,250000,1,0,1,0.113,1,1
1,65,2,25759,630,42,0.22,300000,1,0,0,0.152,1,1
0,58,2,24555,584,35,0.17,100000,2,0,1,0.26,0,0
1,41,2,26895,658,17,0.28,200000,2,0,0,0.216,0,0
1,46,1,20000,716,23,0.3,100000,1,0,1,0.296,1,1
1,33,2,24438,667,10,0.3,150000,2,0,0,0.268,0,0
1,42,2,26697,592,19,0.23,50000,0,0,0,0.169,0,0
1,46,2,27853,715,24,0.27,200000,2,0,1,0.315,1,1
1,32,2,24358,726,10,0.2,150000,0,0,0,0.321,1,1
0,30,4,53107,670,7,0.37,200000,2,0,1,0.057,0,1
1,46,3,38057,653,22,0.33,200000,0,0,1,0.203,1,1
0,56,2,25111,585,32,0.33,150000,0,0,1,0.156,0,0
0,53,3,39705,724,30,0.31,100000,0,0,0,0.179,0,1
1,35,3,39063,664,13,0.29,250000,3,0,1,0.135,1,1
0,22,2,26792,532,0,0.16,150000,2,0,1,0.125,0,0
1,38,3,37420,608,15,0.29,150000,1,1,0,0.272,0,0
0,46,1,20000,700,24,0.26,300000,2,0,1,0.107,0,1
1,29,3,39814,671,7,0.34,100000,2,0,0,0.207,1,1
1,26,2,26840,617,2,0.31,150000,2,1,0,0.092,0,0
0,26,2,25149,682,3,0.29,200000,1,0,0,0.302,0,0
0,62,2,25031,633,40,0.13,100000,0,0,1,0.202,0,1
0,56,4,53543,664,34,0.24,150000,0,1,0,0.26,0,1
1,40,3,38491,675,18,0.21,200000,0,0,0,0.216,1,1
0,44,2,24879,772,21,0.27,100000,2,0,1,0.18,0,1
1,30,1,20000,762,7,0.22,150000,0,1,0,0.205,0,0
1,51,2,24851,571,29,0.23,200000,1,0,1,0.321,0,0
1,37,2,24509,676,13,0.28,200000,1,0,0,0.128,0,0
0,54,1,20000,590,30,0.22,200000,0,0,0,0.02,0,0
1,23,2,25859,621,0,0.26,250000,4,0,0,0.137,0,0
1,35,4,53247,597,11,0.14,150000,4,0,1,0.103,1,1
0,22,3,38763,642,0,0.19,200000,0,1,1,0.277,0,0
1,47,2,24965,614,24,0.3,200000,3,0,1,0.186,0,0
1,46,2,25858,736,23,0.16,100000,1,0,1,0.266,1,1
1,37,4,50913,653,13,0.34,300000,2,0,0,0.203,1,1
0,36,3,38390,582,13,0.32,250000,0,0,1,0.201,0,0
1,47,3,38511,689,23,0.23,100000,0,0,1,0.213,1,1
1,65,4,52065,690,41,0.46,200000,3,0,1,0.318,1,1
0,37,3,39103,675,15,0.34,200000,3,1,1,0.215,0,1
0,35,1,20000,703,11,0.18,150000,1,1,1,0.289,0,0
1,50,2,25058,747,26,0.3,250000,3,0,0,0.284,1,1
0,45,4,52949,684,22,0.25,200000,2,0,1,0.187,0,1
0,36,2,26677,694,14,0.2,200000,0,0,0,0.194,0,1
0,40,1,20000,656,18,0.18,100000,1,0,0,0.17,0,0
1,29,2,27837,707,5,0.32,150000,0,0,0,0.303,0,0
0,55,3,40796,609,32,0.21,150000,2,0,0,0.125,0,1
1,23,4,51596,733,0,0.24,200000,4,0,0,0.142,1,1
1,48,2,27671,695,25,0.19,150000,1,0,1,0.178,1,1
1,31,2,25806,627,9,0.2,50000,2,1,0,0.108,0,0
1,56,3,37346,811,34,0.24,100000,2,0,1,0.153,1,1
1,44,2,25055,605,20,0.28,150000,0,0,0,0.291,0,0
0,29,1,20000,688,5,0.07,200000,1,0,0,0.252,0,0
1,49,4,51023,647,26,0.25,200000,1,0,0,0.166,1,1
1,44,2,27204,711,20,0.2,150000,2,0,1,0.264,1,1
1,25,2,24575,789,2,0.35,50000,3,0,0,0.367,1,1
1,35,3,37198,732,13,0.46,100000,0,0,1,0.225,1,1
0,63,1,20000,663,39,0.22,100000,1,0,1,0.314,0,1
1,50,4,51365,751,27,0.13,200000,2,1,0,0.268,1,1
1,22,2,27738,647,0,0.26,100000,0,0,0,0.176,0,0
1,25,2,25998,706,2,0.24,150000,1,0,0,0.216,0,0
1,53,1,20000,674,29,0.39,200000,0,0,1,0.242,0,0
1,54,2,26348,613,31,0.37,300000,1,0,1,0.14,0,0
0,47,3,38016,783,25,0.31,300000,2,0,1,0.02,1,1
0,38,3,40618,758,14,0.21,300000,0,0,0,0.133,0,1
1,60,4,50025,652,38,0.3,200000,3,0,1,0.027,1,1
0,44,2,25558,736,20,0.27,200000,1,0,0,0.14,0,1
0,53,3,40724,625,30,0.27,200000,0,0,0,0.063,0,1
0,36,2,27545,705,14,0.14,250000,1,0,1,0.27,0,1
1,34,3,40458,692,12,0.32,300000,3,0,0,0.105,1,1
1,23,3,40356,782,0,0.26,150000,0,1,1,0.244,1,1
1,40,2,26497,698,18,0.24,150000,1,0,1,0.261,1,1
0,45,2,26367,595,23,0.21,150000,2,0,0,0.256,0,0
0,45,2,26203,736,23,0.19,200000,1,0,0,0.051,0,1
1,32,2,24470,655,10,0.27,200000,0,0,1,0.29,0,0
1,43,4,52467,673,20,0.13,250000,1,0,1,0.234,1,1
0,36,2,27184,681,14,0.31,150000,3,0,1,0.264,0,1
0,31,1,20000,638,9,0.18,150000,4,0,1,0.346,0,0
0,62,1,20000,768,40,0.11,300000,0,0,1,0.264,0,1
0,48,3,40493,734,24,0.38,100000,2,0,0,0.105,0,1
1,30,2,24885,617,6,0.19,100000,0,0,0,0.252,0,0
0,49,2,24929,639,26,0.2,200000,2,0,1,0.08,0,1
0,22,2,25744,607,0,0.33,100000,0,0,1,0.195,0,0
1,38,3,39882,743,15,0.38,150000,0,0,1,0.16,1,1
1,52,2,24875,676,30,0.14,100000,2,0,0,0.201,1,1
0,65,3,37941,636,41,0.18,100000,0,1,1,0.079,0,1
1,31,2,27041,766,7,0.19,150000,1,0,1,0.088,1,1
0,58,2,27669,707,35,0.32,150000,4,0,0,0.164,0,1
0,50,1,20000,680,26,0.36,150000,4,0,1,0.182,0,0
0,39,1,20000,677,16,0.17,100000,0,0,1,0.166,0,0
1,59,2,24053,605,37,0.35,200000,2,1,0,0.316,0,0
1,60,2,24604,710,36,0.2,100000,2,1,1,0.234,1,1
0,27,3,37324,666,5,0.27,150000,1,0,0,0.232,0,1
1,61,1,20000,717,39,0.16,100000,4,1,0,0.169,0,0
0,33,1,20000,705,9,0.24,150000,2,0,1,0.089,0,0
0,35,3,37884,686,12,0.24,150000,2,0,0,0.2,0,1
1,65,2,24264,672,41,0.23,150000,0,0,1,0.345,1,1
1,31,3,37381,781,9,0.28,300000,1,0,1,0.218,1,1
1,41,3,38236,616,18,0.18,250000,1,1,1,0.289,0,0
1,36,2,26380,648,14,0.19,150000,0,0,1,0.299,1,1
0,52,3,40081,752,29,0.28,50000,0,0,1,0.245,0,1
0,28,2,25381,761,4,0.34,150000,0,1,0,0.218,0,0
0,62,2,26250,672,40,0.25,50000,0,0,1,0.121,0,1
0,31,2,27779,641,8,0.29,200000,0,0,0,0.183,0,0
1,31,2,26105,642,8,0.3,150000,0,0,1,0.171,0,0
0,60,2,25517,601,36,0.31,250000,0,0,0,0.226,0,0
0,49,2,25533,790,26,0.18,300000,1,0,1,0.087,0,1
0,51,2,25791,671,28,0.2,150000,1,0,0,0.157,0,1
0,58,1,20000,695,36,0.2,150000,1,0,0,0.232,0,1
1,24,1,20000,696,0,0.39,150000,3,0,1,0.144,0,0
0,64,1,20000,751,40,0.29,100000,2,0,0,0.127,0,1
1,36,1,20000,646,14,0.28,250000,2,1,1,0.137,0,0
1,42,2,27945,660,20,0.28,150000,4,0,1,0.178,1,1
1,58,2,24546,725,36,0.16,100000,0,0,0,0.02,1,1
0,33,1,20000,571,10,0.39,200000,1,0,1,0.14,0,0
0,25,4,52150,781,1,0.28,100000,1,0,0,0.276,0,1
0,30,3,40232,785,6,0.3,100000,1,0,1,0.226,0,1
0,60,2,25223,693,36,0.13,150000,0,0,1,0.234,0,1
0,63,3,40231,638,40,0.3,200000,3,0,0,0.054,0,1
0,49,2,27766,726,25,0.23,150000,0,1,0,0.167,0,1
1,44,1,20000,659,20,0.16,200000,4,0,1,0.191,0,0
1,61,4,53207,707,37,0.18,50000,2,0,1,0.237,1,1
1,65,1,20000,682,41,0.16,150000,2,0,1,0.289,1,1
0,43,4,50397,663,21,0.16,150000,0,0,0,0.276,0,1
0,45,2,25761,699,22,0.25,300000,1,0,1,0.153,0,1
1,47,2,24391,599,23,0.22,50000,0,0,0,0.155,0,0
1,51,2,27826,559,27,0.27,100000,0,0,1,0.313,0,0
0,54,2,26153,700,30,0.37,300000,3,0,0,0.171,0,1
1,37,1,20000,727,13,0.24,300000,1,1,0,0.113,0,0
0,43,2,25612,651,19,0.09,250000,1,1,1,0.183,0,0
0,64,3,38077,658,42,0.23,50000,3,1,0,0.308,0,1
1,39,2,25300,715,17,0.33,150000,0,0,1,0.128,1,1
1,28,2,26158,678,5,0.24,150000,2,0,1,0.166,0,0
0,47,2,26271,648,24,0.36,200000,2,0,1,0.131,0,1
0,29,3,39122,706,5,0.28,50000,1,0,0,0.277,0,1
1,27,2,26553,680,3,0.12,100000,3,0,0,0.223,0,0
0,51,2,27085,611,29,0.26,150000,4,0,1,0.274,0,1
1,60,4,52817,694,37,0.27,100000,1,0,0,0.325,1,1
1,44,2,26529,690,20,0.33,200000,1,0,0,0.079,1,1
0,53,2,27260,650,29,0.38,250000,1,0,1,0.139,0,1
0,43,3,37363,740,19,0.31,200000,2,0,1,0.165,0,1
1,63,3,39286,716,40,0.28,150000,2,0,0,0.206,1,1
0,64,2,25424,664,42,0.3,250000,0,0,1,0.24,0,1
0,30,1,20000,677,8,0.24,100000,0,1,1,0.161,0,0
1,52,3,40032,669,28,0.15,100000,4,0,1,0.145,1,1
1,28,2,25327,667,4,0.25,150000,0,0,0,0.277,0,0
0,30,4,53162,689,6,0.28,50000,2,1,0,0.244,0,1
1,34,1,20000,572,10,0.17,50000,3,0,1,0.225,0,0
1,24,2,27255,681,0,0.34,150000,1,1,1,0.028,0,0
1,56,1,20000,687,33,0.32,300000,2,0,0,0.297,0,0
0,54,3,40012,825,32,0.15,250000,0,0,1,0.215,1,1
0,42,4,52059,724,19,0.35,150000,4,0,0,0.187,0,1
0,52,3,40237,654,29,0.23,100000,0,0,1,0.134,0,1
1,55,4,52046,609,31,0.2,100000,1,0,1,0.149,1,1
0,53,1,20000,611,30,0.33,150000,1,0,1,0.129,0,0
0,56,1,20000,642,34,0.25,100000,2,0,1,0.04,0,0
0,36,3,38572,663,12,0.38,50000,0,0,0,0.135,0,1
0,53,3,40653,676,31,0.19,200000,1,0,0,0.072,0,1
1,27,3,39216,667,4,0.13,150000,0,0,0,0.195,1,1
0,42,3,39894,677,18,0.23,100000,1,0,0,0.108,0,1
1,54,2,26217,656,32,0.31,200000,2,0,0,0.258,1,1
1,53,2,26032,681,31,0.19,200000,0,0,1,0.067,1,1
1,40,4,50764,650,16,0.16,150000,2,0,0,0.296,1,1
1,54,2,25369,610,32,0.27,50000,3,1,1,0.267,0,0
1,49,2,24498,666,25,0.15,250000,3,0,0,0.115,1,1
0,52,3,40531,713,28,0.27,200000,2,0,1,0.192,0,1
1,42,2,27368,618,19,0.23,100000,1,0,1,0.132,0,0
0,55,3,38966,658,33,0.28,150000,1,0,0,0.246,0,1
1,36,1,20000,661,12,0.15,150000,4,0,1,0.344,0,0
1,35,3,39944,680,12,0.34,200000,3,0,1,0.294,1,1
0,40,3,40856,731,17,0.24,150000,1,0,0,0.145,0,1
1,64,2,25760,731,40,0.3,150000,4,1,1,0.209,1,1
1,36,2,27766,692,12,0.32,200000,3,0,0,0.322,1,1
0,27,2,27804,746,5,0.17,150000,3,0,0,0.242,0,1
1,30,2,27124,659,8,0.31,50000,2,0,1,0.281,0,0
1,58,2,24117,726,36,0.15,50000,3,0,0,0.252,1,1
1,41,2,24364,646,17,0.15,100000,3,0,0,0.206,0,0
0,55,2,27742,696,32,0.39,150000,0,0,1,0.194,0,1
0,59,1,20000,705,36,0.33,100000,4,1,1,0.103,0,0
0,47,1,20000,673,23,0.4,200000,1,0,1,0.139,0,0
0,39,3,40485,636,17,0.22,100000,1,0,1,0.128,0,1
1,49,1,20000,578,26,0.26,200000,2,0,1,0.172,0,0
1,30,3,38871,720,7,0.29,200000,2,0,0,0.208,1,1
0,53,3,39604,674,31,0.25,100000,3,0,1,0.191,0,1
1,27,3,37017,678,4,0.2,200000,1,0,0,0.217,1,1
1,35,3,38890,772,13,0.19,300000,1,0,1,0.253,1,1
1,49,1,20000,617,26,0.26,100000,0,1,1,0.167,0,0
1,45,3,37204,730,22,0.18,250000,1,0,1,0.259,1,1
0,34,2,24498,639,11,0.17,150000,2,1,1,0.291,0,0
1,64,4,52371,690,42,0.28,150000,1,0,1,0.233,1,1
1,33,4,50594,640,10,0.24,50000,1,0,1,0.156,1,1
1,40,1,20000,629,17,0.32,200000,0,0,1,0.276,0,0
0,42,2,25304,702,19,0.22,150000,2,1,1,0.239,0,0
1,48,2,27237,751,24,0.21,200000,0,0,0,0.25,1,1
1,40,3,40314,713,17,0.28,200000,2,0,1,0.323,1,1
0,45,2,27960,696,22,0.19,150000,1,0,0,0.257,0,1
0,47,2,26526,820,25,0.2,100000,0,0,1,0.326,0,1
1,49,2,26211,710,27,0.21,100000,3,1,0,0.188,0,0
1,39,2,26371,628,15,0.24,100000,1,0,1,0.165,0,0
1,65,4,53639,607,43,0.37,250000,2,0,0,0.292,1,1
1,57,3,39598,710,35,0.15,100000,2,1,0,0.121,1,1
1,63,2,26878,602,41,0.34,150000,2,0,1,0.351,1,1
1,50,1,20000,614,26,0.3,100000,2,1,0,0.304,0,0
1,38,1,20000,686,14,0.36,250000,2,0,1,0.207,0,0
1,25,2,26681,737,2,0.47,150000,2,0,1,0.296,1,1
0,65,3,39806,674,42,0.35,300000,1,0,0,0.253,0,1
0,50,2,27769,613,28,0.31,200000,0,0,1,0.097,0,0
0,25,2,26255,671,2,0.16,250000,3,0,1,0.135,0,0
1,31,4,50314,685,8,0.17,50000,4,0,1,0.223,1,1
1,46,4,52351,706,22,0.28,100000,1,0,0,0.213,1,1
0,52,2,24900,613,28,0.13,100000,0,0,0,0.305,0,0
1,24,1,20000,623,1,0.29,150000,0,0,1,0.224,0,0
1,23,2,25750,736,0,0.1,200000,2,1,0,0.099,0,0
0,46,3,37803,731,23,0.33,100000,0,1,0,0.156,0,1
0,27,4,53295,764,5,0.23,100000,2,1,0,0.259,0,1
0,47,1,20000,568,23,0.26,150000,4,0,1,0.054,0,0
1,29,1,20000,621,6,0.2,100000,4,0,1,0.087,0,0
1,56,4,51452,754,33,0.12,150000,0,0,0,0.17,1,1
0,48,3,38243,722,26,0.34,50000,4,0,0,0.274,0,1
1,46,4,52322,722,22,0.34,200000,2,0,1,0.183,1,1
0,39,2,25670,660,17,0.23,150000,0,0,0,0.237,0,0
0,22,2,26027,645,0,0.3,200000,1,0,1,0.2,0,0
0,60,1,20000,671,37,0.22,100000,2,0,0,0.189,0,0
1,24,1,20000,645,2,0.27,100000,4,0,0,0.148,0,0
1,25,2,26000,709,3,0.3,200000,0,0,0,0.267,0,0
0,62,2,25089,682,39,0.29,200000,0,0,0,0.1,0,1
0,58,1,20000,616,34,0.34,150000,1,0,1,0.181,0,0
0,36,4,51446,734,13,0.29,200000,4,0,1,0.292,0,1
1,29,1,20000,738,5,0.25,50000,4,0,1,0.139,0,0
1,59,3,39172,762,37,0.2,250000,0,0,1,0.075,1,1
0,40,2,25169,717,18,0.22,200000,1,0,0,0.031,0,1
0,47,3,37614,727,24,0.31,150000,3,0,1,0.253,0,1
0,60,1,20000,606,37,0.14,250000,2,1,1,0.259,0,0
1,31,3,39494,653,8,0.33,100000,4,1,0,0.172,0,0
0,59,1,20000,660,37,0.23,200000,3,0,0,0.098,0,0
0,35,2,26430,712,13,0.19,300000,0,0,0,0.188,0,1
0,62,3,40348,656,38,0.17,100000,2,0,0,0.294,0,1
1,40,1,20000,653,17,0.3,50000,0,0,1,0.098,0,0
1,51,2,24123,710,29,0.25,200000,3,0,1,0.285,1,1
0,26,3,40997,697,2,0.36,50000,2,0,1,0.064,0,1
1,52,4,53338,718,29,0.16,250000,4,0,1,0.109,1,1
1,28,1,20000,627,5,0.21,50000,4,0,0,0.209,0,0
0,40,1,20000,652,16,0.24,200000,0,1,0,0.276,0,0
1,52,1,20000,644,28,0.2,150000,0,0,1,0.318,0,0
0,60,1,20000,669,36,0.25,100000,1,0,0,0.279,0,0
1,45,4,51624,676,23,0.27,250000,3,0,0,0.324,1,1
0,55,2,27970,648,32,0.28,200000,3,0,1,0.215,0,1
0,44,2,25181,686,21,0.36,150000,4,0,0,0.15,0,1
1,61,4,50727,815,37,0.16,100000,2,1,0,0.295,1,1
1,27,2,26943,712,5,0.27,200000,0,0,0,0.309,1,1
1,59,3,40884,592,35,0.2,250000,0,0,0,0.274,1,1
1,62,2,27619,699,40,0.28,200000,0,1,1,0.249,1,1
0,57,2,27670,651,34,0.28,200000,2,0,0,0.311,0,1
0,48,2,25141,628,25,0.18,100000,4,0,0,0.227,0,0
1,32,1,20000,708,10,0.19,250000,1,0,0,0.198,0,0
1,26,2,26741,684,3,0.29,200000,3,0,0,0.258,0,0
1,38,1,20000,806,15,0.25,150000,1,0,1,0.238,1,1
0,28,1,20000,663,4,0.23,150000,1,0,0,0.271,0,0
1,48,2,24358,667,26,0.3,150000,1,0,0,0.189,1,1
0,36,2,27050,745,13,0.3,250000,1,0,1,0.273,0,1
0,34,2,27742,681,11,0.21,200000,3,1,0,0.269,0,0
0,32,2,26844,621,10,0.19,250000,1,0,1,0.217,0,0
1,47,3,37442,641,24,0.16,150000,0,0,0,0.14,1,1
0,43,1,20000,651,21,0.25,200000,3,0,1,0.299,0,0
1,49,2,24972,716,27,0.15,250000,4,0,1,0.103,1,1
1,45,3,37360,759,21,0.26,100000,2,0,1,0.123,1,1
0,50,1,20000,714,28,0.34,150000,0,0,1,0.213,0,1
0,30,3,40190,721,6,0.23,200000,0,1,0,0.02,0,1
1,63,3,37852,750,40,0.21,250000,0,0,1,0.323,1,1
1,25,1,20000,704,3,0.39,50000,0,0,0,0.201,0,0
1,39,1,20000,620,15,0.36,100000,3,0,0,0.323,0,0
1,64,4,51624,687,42,0.2,100000,0,0,0,0.344,1,1
1,37,1,20000,641,14,0.26,100000,1,1,0,0.188,0,0
1,54,3,38611,759,30,0.27,100000,2,0,1,0.308,1,1
1,50,2,25756,627,26,0.26,150000,3,1,0,0.115,0,0
0,60,2,27722,628,36,0.38,250000,0,0,1,0.235,0,1
0,31,1,20000,679,8,0.26,200000,1,1,0,0.162,0,0
0,30,2,25907,786,6,0.27,100000,0,0,1,0.256,0,1
1,52,2,25930,720,29,0.3,250000,0,0,1,0.271,1,1
0,49,3,37240,747,26,0.33,200000,1,0,1,0.187,0,1
0,24,4,53580,639,2,0.32,100000,2,1,1,0.244,0,1
0,35,3,37665,726,12,0.29,150000,0,0,1,0.276,0,1
0,46,2,26612,618,22,0.14,200000,1,0,0,0.215,0,0
0,36,3,38165,730,12,0.22,200000,0,0,0,0.403,0,1
1,23,3,39879,603,0,0.31,150000,4,0,1,0.189,0,0
1,45,4,50975,681,22,0.27,100000,2,0,1,0.332,1,1
0,35,2,26039,567,13,0.31,200000,3,0,0,0.292,0,0
0,28,3,40977,641,6,0.38,100000,0,0,0,0.051,0,0
0,57,2,26078,601,33,0.17,200000,3,0,0,0.319,0,0
1,45,2,24222,715,22,0.33,200000,1,0,0,0.286,1,1
